Estabelecimento_ID,PolaridadeTexto,PolaridadeValor,ResumoTexto
ChIJo_VhA_v4zpQR_VlSwgJSgEE,Positivo,0.5518489583333334,"It wasn't ready because the two were chatting, showing the cell phone to each other, I went to complain and attendants were super rude answering! Everything is always fresh.. A good shop from the Casa do Pão de Queijo chain."
ChIJ00w-uqRTzpQRxW3Bciz9vnM,Positivo,0.2686363636363637,"listen to good live rock, drink that cold beer and have a good chat with friends in the best place, all the best.. Few options for places to sit and the bar doesn't have much variety, but it's fair in terms of prices and even for the public."
ChIJx0VXo-tZzpQRDgCYXHTFUsw,Positivo,0.4582222303985697,no compromise When i asked a second time they turned it off.. Mr. Leonardo was great guy and he made the food selection for us.
ChIJo-Mg4Z9XzpQR6GbkI0y8h6A,Positivo,0.2937759289321789,"For me, one of the worst brewery experiences I've ever had. And Zuraffa even helps the production of micro batches of beer allowing its equipment to be used by those who wish to test their craft beer formulations."
ChIJd5-THXlTzpQRYKjgjvqIWiA,Positivo,0.4286542426215278,"My wife loved it, Paula who helped us did a great job, congratulations and success! Gratitude made our day very happy with so many treats and delicacies."
ChIJy79h2uD3zpQRwxu5JIaiq18,Positivo,0.319609375,Brazilian hot dogs r amazing.... they put all kind of things from mashed potatoes to salsa. Very nice and delicious hot dog!!.
ChIJLW72boJBzpQR4GpPGubnxWA,Positivo,0.3505753968253968,"Cheese bread, chipa, really tasty bread (if you're lucky to get it right out of the oven), cheeses have a single price and well above market values... parmesan, grated cheese, etc...various types of biscuits and candied sweets. I loved it, lots of variety and delicious products."
ChIJD1Ukj9KbyJQRNbBDuRqeF8s,Positivo,0.43042578125,"In general, it is a differentiated bakery with good products, I recommend visiting. They are small and you can try more than one flavor."
ChIJU270e2pZzpQRKz2ADjyq6Kw,Positivo,0.3997375020812521,"For those who want to know a maid café, the Chest of Wonders is perfect! I, who have no inclination to boss others around or be bossed around, felt a little uncomfortable.. Amazing place, amazing people and food and drinks so I can't even measure how perfect they are!"
ChIJb7XAtNP3zpQRIst7DKOG_Dw,Positivo,0.5709375,"The burgers were amazing...first time at an all you can eat burger joint. Tried the veggie burger, and it is really a good try!."
ChIJj7de39VZzpQRdgC2DqWt1tM,Positivo,0.5944369212962963,"In this chocolate shop, the packaging is beautiful, it would be a nice surprise to gift a chocoholic.. Congratulations on Mariana's service, she recommended me wonderful chocolates, I loved the environment. One day, I'm still going to have a hot chocolate in the store!."
ChIJySdhty9azpQRC4ymzQX8c3Q,Positivo,0.4376736111111111,Asked for additional information about how to proceed correctly in providing payment but response got delayed. The owner personally contacted us to explain how they were affected and provided feedback.
ChIJaSb9FNdXzpQRElJF8btpVxk,Positivo,0.4504898807479723,"I will be back more often.. Nice place with several beans and different methods of special coffee. I recommend.. Great option to have a black, strained coffee, even in the modern granny style."
ChIJj4FXBGFRzpQR7LXAktHyo8c,Positivo,0.5735250289351852,"Be sure to order the traditional international shrimp scampi, you""ll love it. Their options are always thinked in two or more persons, then you sure  will have to take some to home.."
ChIJ51vwtYlezpQRfNL4xHbWdAU,Positivo,0.3885475852272727,"Our attendant Joel was perfect, polited and helpfull since we entered the restaurant.. Price is ok as compared to quantity served (some people may disagree)."
ChIJq6oGJ-H3zpQRezSvQ3j94Lw,Positivo,0.5333187905844156,"We also enjoyed the live music.. Gabrielly was an amazing server. She was able to recommend an amazing merlot from Brazil, and guided us the whole way through our service.. Food was good and happy hours from 5 to 8 pm."
ChIJMx_GCb1XzpQR0HcKUeEoCxk,Positivo,0.3247000530840991,"First, the space is everything you could want a cool, laid-back coffee shop to be. it was very pleasant, and both were presented in a way to appreciate the uniqueness of ea."
ChIJQQ4oFwxZzpQRAHaNTb8Y-1s,Positivo,0.483437732514881,"Coffee selfie has a welcoming staff, and their kindness will always be remembered. Nice place to have coffee and something sweet, they also have pão de queijo waffles.. Amazing, best coffee I had in brazil not to mention they put my face on it!"
ChIJnwy2hfBZzpQRuqKDZ1ItaKU,Positivo,0.319237373549138,"Wonderful place, the staff was great, they can explain to you everything about coffee.. I saw some photos of this themed cafe and decided to go check it out."
ChIJA5-Bq2VRzpQRTrCNAAZKPtY,Positivo,0.508378745437569,"Incredible coffee, tasty, very creamy just the way I like it. This time I tried the Salt Caramel and, as always, they killed it!."
ChIJRZJKETRXzpQRxjpxCdMt86Y,Positivo,0.514453125,"The grilled bread with scrambled eggs is my favorite breakfast every morning! There's also an executive lunch, but I haven't tried it yet..."
ChIJ_RW-xpRbzpQRoYO8SeQkN8Y,Positivo,0.2681230946632732,We went to a different place and ordered bacon but it had zero taste. Happy I came here on my last day in Brazil before going back to the 🇺🇸.
ChIJw9eut0j4zpQRIzOmgPiloKU,Positivo,0.478125,Excellent food ❤. Show.. Good
ChIJOy6atZvm3JQRRFpujAmMeO0,Positivo,0.3705605158730158,"Unfortunately they set up a festive goods store in the place, which I thought was pretty pointless. Acceptable service, high prices, when I suggested adding zero lactose options to the attendant, she was rude."
ChIJecU9gcDNyJQRdLbIg_1Jeus,Positivo,0.437875,"The only issue I had was that I thought the hot chocolate was a little small for R$8. I don't even need to mention the Macarons, the best I've ever had in my life!!??"
ChIJBR4kSirl3JQRbRvdILMtuHs,Positivo,0.1036567283163265,"Very slow service, waiting at the cashier there is no one to answer. Just horrible this owner treats others as if they were objects despising people just because I bought 2 pieces of cheese she said I didn't even pay for the bag she was giving away 😤."
ChIJ8b6m1ij3zpQRt-08XCNeUio,Positivo,0.2955401785714285,"Serves dishes, salads, omelette, brownie, bread on the plate, fruit salad, apple cramble among others. I will return to try the other options, this first visit it was just cappuccino and cake.."
ChIJZfhsVTRXzpQRpdQmK1du-h8,Positivo,0.5062053571428571,"Tasty pies, cakes and other goods, but a little too pricey for what it offers.. Without a doubt, the best thousand leaves in São Paulo, crunchy, smooth, and delicious."
ChIJcZbjn9VZzpQRFSUcBEhHY_s,Positivo,0.1950233843537415,An excellent Italian style pastry and coffee shop with a very pleasant Brazilian atmosphere. Special thanks to Ms. Cida.. A nice and small bakery/café in Oscar Freire.
ChIJz9E8I4n4zpQR_FlL8QBVg58,Positivo,0.5604340277777778,"The crepes are well-made, with plenty of filling, and they have a separate sauce on iFood. Wonderful...quiet place without noise, variety of salty and sweet crepes, exceptional service, compatible price."
ChIJe45oNJZXzpQRUXYN4bE42h8,Positivo,0.3063888888888889,"Next time I’ll try some of the baked goods, they looked amazing. They also have homemade nut milk for those who prefer leite vegetal to dairy.. Whoever said this place has wifi has very outdated info.. Great coffee (from a Colombian point of view) and the banana bread is fantastic.."
ChIJA0KVDHlZzpQRfoEX7i7tkss,Positivo,0.4078400005835667,"Check it out... Give preference to Brazilian food and small restaurants.. Lovely place, wonderful service. You deserve all the success and prosperity that our dear São Paulo can provide, I just think you should open a branch in my neighborhood that is located far from the center."
ChIJWydMUNf5zpQRmkOA69AXL28,Positivo,0.5300081845238095,"Very good espresso, hot cheese to eat praying, and a delicious quiche, apart from the super friendly service :). Excellent service and a very pleasant environment.. Best coffee in São Paulo."
ChIJq1cGjSxWzpQRqNuO9_rieo4,Positivo,0.4435751488095238,"São Paulo has a number of excellent restaurants to offer nice and delicious meet specialty dishes. The steak came first overcooked, then after I complained they brought another one undercooked."
ChIJOwEnqeE7z5QRqzpOARdjtko,Positivo,0.5673842592592593,"Quality in service and products made with great affection and whim, in addition to being delicious, I highly recommend it 🍔🍟🌭. Really delicious 😋😋 Excellent service, clean and simple place, it just takes a while to leave, probably due to great demand!!"
ChIJVdC54EdRzpQRjKDnxJHeMIw,Positivo,0.3338081597222222,"The cocoa ice cream made with chestnut milk is a show in itself. The service took a long time, because there is only one girl to attend."
ChIJnRQ3QRJFzpQRGx1rJ7z2JM0,Positivo,0.5985946969696969,Nest cake is my favorite but I still want to try all the others. The store is very good and has several delicious sweets I recommend.
ChIJdV0_BWHPyJQRnvkPtnlgKV0,Positivo,0.5421964865491651,"Intent on being 100% Brazilian, they creatively blend cocoa (coming from the Cabruca, in Bahia) to native fruits like cupuaçu, cumaru and jabuticaba, but also with cachaça or bijú (an indigenous very fine cassava flatbread). Dengo was a lovely experience in all aspects, that the whole family is willing to repeat :)."
ChIJP3_FYif3zpQRGlU3-UDnN-s,Positivo,0.4296069399350649,"The stuffed cone is delicious, you can choose chocolate or dulce de leche, the macadamia flavored gelatos and lemon pie are sensational, I also tried carrot cake and it is very tasty. Delicious luck, excellent service, great flavors and good options of zero sugar or 70% cocoa ice cream."
ChIJbSZcETj2zpQR5ILJXgihWWc,Positivo,0.2,"Great products, reliable service, fulfill the agreement with punctuality, I APPROVE....... Very beautiful basket!"
ChIJK40dB1d3uJQRjUb-qWDyZUE,Positivo,0.685146949404762,"Excellent service via WhatsApp, then I went to the store in person, Letícia was lovely. The place is pure charm, and the macarons are impeccable, I've never eaten before and I can say that just like my friend said... it's like eating a cloud with a remarkable flavor."
ChIJq9Nhq1f0zpQR2DatgJU4ls4,Positivo,0.4423058712121212,"Very kind owner, friendly staff and wonderful sweet!. It was closed and there is no identification or operation."
ChIJiauVDXpFzpQRpUnjROCmYNQ,Positivo,0.91,"Very good sweets, made with a lot of care❤"
ChIJoyDh3CpOzpQR79ABAo64ZOc,Positivo,0.536328125,Location - ⭐⭐⭐⭐ Prices - ⭐⭐⭐⭐ Service - ⭐ There is a Mrs. who has no sympathy for serving customers. Very well made products with a lot of flavor and good service.
ChIJjSfocWldzpQRDZLZGeuTEpY,Positivo,0.4666232638888888,"It is a place that has a lot of variety of items for themed parties, such as birthdays, commemorative dates, revelation tea, tea bar... from stationery, disposables and food lol. Good price..everything we are looking for can be found great service."
ChIJkwMNaMX5zpQRii_lGL9mkdc,Positivo,1.0,Everything Luciana makes is delicious!!! You can ask without fear..
ChIJC7JTu2L83JQRiIaVE503amI,Positivo,0.1697840831043956,"In fact, the service was great, the employees were kind and the products were of excellent quality, but what really upset me was the fact that one of the times, during the night, I witnessed something that made me very upset, I don't know if it was the owner of the establishment, who, in a rude and disrespectful way, called the attention of an attendant, screaming, and that caused me a terrible discomfort, because in my humble opinion, this is a form of lack of education and disrespect for others, especially when it comes to an employee and/or employee, my dissatisfaction is recorded here, I never liked to see or even be called attention to in public.!!! Terrible service, I bought 2 drumsticks today with catupiry, in addition to the delay because the bedpans who serve you have to finish the matter to serve you, it came without catupiry and horrible."
ChIJ-f5TX77BzpQRf0tNQK_3-48,Positivo,0.5609706959706959,"Very nice selection on the menu for a great breakfast. The pot sweets they sell end up being a little more expensive than in other establishments in the region, but that's just a detail."
ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,Positivo,0.5176272852891157,"There are places where the service is horrible and you pay without choice. Thin crust, small pieces and little filling, perfect because you can try them all."
ChIJV8S7Ru9YzpQR2pelpjItTac,Positivo,0.3930045056216931,"I bought three trays to enjoy at home, they were really divine. The most complete bakery, snack bar and Arab (Lebanese) grocery store in São Paulo.."
ChIJK1li6l73zpQRNOOBxZbTrOM,Positivo,0.4734050324675325,"Everything of great quality, divine food, wonderful sweets, super friendly and attentive, excellent service!. It's worth a visit to have that special coffee or tea.. Quality sweets with real flavor!"
ChIJfxdRZ6lezpQRU3sgt1GnAnk,Positivo,0.3685372023809524,"Only the savory ones have phases, some seasons are very good, others not so much. To close the Sunday nothing better than a slice of cake with coffee!"
ChIJIyCDVh17zpQRMWifXKGXMRU,Positivo,0.6033333333333333,Best snack I've ever eaten 🤩🤩 highly recommend. Sensational best dogão in the east side.
ChIJN_4_HSz2zpQROWUW31IvWgs,Positivo,0.3843101851851851,"There is no better place to have a coffee in Santana. Clean, pleasant, quiet, well-kept place, always very original cakes to accompany the excellent coffee."
ChIJb_bpYnX4zpQRATGqUxzThF0,Positivo,0.1375984655225726,"I wonder what they do when we're not looking.... Bakery and confectioner totally out of customer service standards. Bakery with incredible potential for the region it is in, however, little explored."
ChIJzZT0B2RazpQRO5rFL0ORysw,Negativo,-0.1685162337662337,"The Dolcíssimo Café is housed inside the Congonhas Airport, on Avenida Washington Luís, s/n in Vila Congonhas in São Paulo, located in a small place, with simple but very pleasant decoration, offering a good menu with many options for snacks, sandwiches, snacks, bread, cheese bread, sweets, snacks, juices and drinks. This stresses the employee and especially the customer who leaves with a bad experience Please think of a system or procedure or practice to improve this."
ChIJseZXASz2zpQRSE4GSvSqvgM,Positivo,0.384375,Cool for a Happy Hour. Ok
ChIJp_AxXYRZzpQRGOHFzd-fvxo,Positivo,0.6465060763888889,The cappuccino with chocolate is great and they also have vegetal milk options!. With personality and a good crew running the counter this place delivers a mean espresso and for the vegans out there... rejoice!.
ChIJKX-v5ZJezpQRPiG74Q5J9zw,Positivo,0.3972222222222222,"Maybe a bit spendy, but worth it for the quality. Nice and calm environment, love the customer service, excellent food."
ChIJOSunPOdXzpQRWMQUd-WV9lA,Positivo,0.2493749999999999,"Its good, but other places better and not as expensive. As if the terrible service wasn""t enough, everything here is overpriced."
ChIJByafLoL4zpQRs_dav9zKixI,Positivo,0.3222916666666666,"Although it is a brunch it iquite expensive.. Dona Deola keeps its doors opened 24/7 with fantastic sandwiches, pizzas and a big all you can eat  buffet. Friendly service, cosy place, great variety of cakes and breads."
ChIJBzlfFfvwzpQRYT54sLOFSqE,Positivo,0.4845549242424242,"Great value as before.. Good food, comfortable place and a nice view.. The best pizza and an astonishing view!."
ChIJgW0-vSeLxZQRuu1qhXZ4ZHo,Positivo,0.4525,Prices isn't expensive.. Top. They are very attentive.. Top.
ChIJJ6_o301YzpQR7Bp3-lgm-Gg,Positivo,0.6785982142857143,"To complete, it has the best brigadeiro I've ever eaten! It used to be better, it's very tumultuous, confusing, one difficulty getting service, another difficulty paying, very time consuming."
ChIJkShyUSau3pQRanzBtkrvL-Q,Positivo,0.25,It is such a great place to have a good time with family and friends. Top.
ChIJX-fHq1VYzpQRsdBw58nt9_U,Positivo,0.4530536954365079,"And worth an appointment to know the place, I recommend it.. Remember this and consider; bring it to memory, you transgressors.'"
ChIJS1H2d4ZUzpQR34AW7KQQfbI,Positivo,0.5,all my voda. Excellent
ChIJvTEJyfhYzpQRmqLfVcLijc4,Positivo,0.5068190414186508,"Syrian sweets are the best, sold individually or in packages with miniatures. Sanabel's Arabic bread for me is the best and I've never found it elsewhere."
ChIJKbSdI6tezpQRhO_uNkpg5YM,Positivo,0.3453738839285714,"Fast service after ordering, extremely light pizza dough (doesn't weigh, but you'll want more 😅). Bruschetta left a little to be desired because the bread was soft (I think it could have been toasted more)."
ChIJD8Mhtiob6JQR08QIeWovm2Q,Positivo,0.585,"I can't get in contact with the company either by whats or by phone!. A store with quality products, the halawi is delicious, the Tahinne is also very good...."
ChIJV0zyVHHk3JQRu2VHjJqzYCU,Positivo,0.3620598958333333,"I love Arabic sweets and this was not even close to a good experience. I always avoid going there because everything is so delicious... those fresh pastas and sweets, impossible to eat just one."
ChIJyxI3fOVWzpQR6Pseb-ZVszs,Positivo,0.6085525568181818,"Kinis is a beautiful and super cozy store that I love. It has absolutely everything we women need, from bikinis, pajamas, stylish clothes and accessories!!"
ChIJDSjswYdZzpQR03vQLS0KrJ0,Positivo,0.3697916666666667,"Nice local bakery, with an interesting mix of products available. They serve breakfast, lunch and dinner buffet at specific times, but also offer a range of sandwiches, tapiocas and egg dishes available all day.."
ChIJp2dpfaFXzpQR1iktbn2sKXE,Positivo,0.0269405381944444,"The crazy meat snack is good but lacked a bit of flavor. A few hours later, already at home, I started to feel bad, retching, diarrhea."
ChIJ15xqwHlXzpQR-wSlgx8ckJM,Positivo,0.3792985335461248,"I believe if a Michelin guide critic experienced my visit the star would have been put into question. This 5-hour dinner (8pm-1am) was fun but absolutely exhausting - way too long, with a mix of food quality."
ChIJfadx80xYzpQRyHnuTnmQmDA,Positivo,0.3061272547798522,"They serve nice pasta and their antipasto appetizers are really incredible with a wide variety to choose from. They""re a bit on the pricey end but every cent spent there is worth it!."
ChIJCVlznCn2zpQRYFHFVczaPRk,Positivo,0.484375,"One of the places that serves traditional Brazilian food , I just love it. Awsome Food great BEER menu BEST metaballs."
ChIJ263iHLGtvZQRyhT9p5w5_ns,Positivo,0.7185565476190476,"The owner is very polite and friendly.. Great, quality products! Excellent service,,, Congratulations may God bless you always .... Everything is very tasty."
ChIJx108TiZZzpQRN_hlgdWHWEM,Positivo,0.6121015625,"Make no mistake, when thinking about Arabic sweets, you have to buy them here, everything is very fresh. It's good to order beforehand so you have more options."
ChIJVXNUV6tZzpQRM3RPiQTdE_A,Positivo,0.3629831349206349,"My tapioca came sad, I ordered an omelette too bland… beautiful place and good coffee. They serve Orfeu coffee in several versions (such as espresso and Drip strained)."
ChIJ15ygksCKxZQR2zxTVnMqKWU,Positivo,0.2262341864259477,"Now tell me why a karaoke in an Italian restaurant with random songs? Very tasty food, but not very efficient service is good but not fast, self service with limited mix... Apart from that, the staff is to be congratulated on their education..... Good and cheap food."
ChIJ_Wt-6FhYzpQRLlBnD-wM4BM,Positivo,0.3789285714285714,"Delicious dishes, my wife and I loved them. You order coffee from your table, and to pay you have to go through a line people were ordering food.."
ChIJGRfd7cdTzpQRFCAZW1T5DMg,Positivo,0.479375,Very nice all-you-can eat breakfast on Sunday morning!. Very good place to have a meal.
ChIJDye1hm1XzpQRKBFhCtivubE,Positivo,0.7553436147186148,"Without a doubt the best chocolate fondant you will ever eat in São Paulo, full of flavor, texture and class, it is one of the best orders you can have.... Delivery comes super neat with beautiful packaging and great quality...."
ChIJqTYeZPB_mQARQGOMFfZI4RM,Positivo,0.3918366114561767,It’s an all you can eat pizza concept for a fixed price. They offer an affordable all-you-can-eat pizza buffet everyday after 6pm but don't expect prime quality.
ChIJg43TZcdZzpQRC0qMKnP2cHI,Positivo,0.5668576388888888,"Best coffee I""ve had in brasil so far with a wide variety of cups and beans on offer. Also, definitely worth trying their cookies and the selection of homemade treats, they are delicious!."
ChIJD2__DH2ZyJQRfGD4vzZtypE,Positivo,0.5210416666666666,"A very nice place, not cheap at all. Charming place for coffee and desert!"
ChIJ_51V-DJYzpQRpseSK7jk3Ww,Positivo,0.4458333333333333,"For me, it""s one of the best pizzaria I""ve been to.. Best good value price on pizza. And they also have self service food, so if you are on diet you can still go there.. great pizza and desert pizzas."
ChIJaQN1eIVZzpQReUH_vgfkp7g,Positivo,0.4538839285714285,But even with that problem  I had a great break time. Nice place to drink a coffee or tea and bit some delicious!!.
ChIJY75LawVazpQRwBw8A7VNAKw,Positivo,0.4538839285714285,But even with that problem  I had a great break time. Nice place to drink a coffee or tea and bit some delicious!!.
ChIJnysjGDVYzpQRfZ1zgXaVFOg,Positivo,0.2466145833333333,"They served a portion of old cheese bread, tasteless, terrible at 2:30 pm. I expected a little more from Fran's Café, given its name and fame."
ChIJcSJWD89QzpQRNScaWb9zcjs,Positivo,0.2229477306547619,"When my son removed the chair, Luiz intervened and asked: 'but how many are you in?' Luiz, who had disappeared through the door, came back and told me: 'you must be stressed for another reason'."
ChIJc8VAWdxQzpQRJWAn9tn5zKQ,Positivo,0.2229477306547619,"When my son removed the chair, Luiz intervened and asked: 'but how many are you in?' Luiz, who had disappeared through the door, came back and told me: 'you must be stressed for another reason'."
ChIJj67LLE74zpQRvmCzkeSV6bc,Positivo,0.361547619047619,Amazing chicken ball.. Large variety of beers from all over the world (480 different labels ready & chill to drink). Frangó is known by its extensive beer menu with brand from all over the world and different types of flavor.
ChIJG7HwmhFazpQR8FYyeympwGI,Positivo,0.3354504870129869,"Sure the place will improve through time.. Latte was good, and there are plenty of healthy options to choose from. Pets welcome & has a little terrace with two tables.. Few options and missing ingredients."
ChIJz1WJvGBYzpQRTAwElrpasmk,Positivo,0.3869255952380952,"One of few place open until late night with some decent option in regards to iced korean drink. Also we ordered the shaved ice with red beans and it was poorly done, just literally frozen water in a bowl for 20R$."
ChIJm-Y-AmRYzpQRL3FtlulbrAg,Positivo,0.2775351355820106,"The snack bar is only really presentable, but I wouldn't recommend it to anyone.. Very clean, uniformed staff, well organized, with gel alcohol available, all wearing a mask."
ChIJ2TuilrBbzpQRcsTmdq633Qc,Positivo,0.9,"Excellent, good price and wonderful food!"
ChIJ9-ej45xXzpQRAZ6onnQJBro,Positivo,0.3530316250079577,"very good breakfast/brunch options, best avocado toast I’ve ever tried, super chill environment, efficient service, just love it! Moral of the history, I would rather waste my money on a expensive overpriced restaurant that you can get actually some service."
ChIJXxnExT1gmQARn5EyL57pCuM,Positivo,0.2341666666666666,"The cakes are even good, but you send messages and no one responds!! I love grandma Alzira's cakes and on top of that they are very cheap.."
ChIJG9G0Z85bzpQRTwinDTk4dh4,Positivo,0.2375625,"I placed an order and paid via pix within the parking hours, after some time they reported a problem with deliveries, so I asked to withdraw the pix and was ignored! I haven't been in person yet but I ordered a lunch box and it was very good, well served with sausage and very good roasted chicken."
ChIJ8yRoGw5azpQRbDOV-n61hew,Positivo,0.4793192762821669,"It is possible to take meals and quality organic products home. Almost everything was already finished, but what I bought was great: hidden vegetables, organic fruit juices, fruits and vegetables.. A very pleasant environment, with delicious food and first class service."
ChIJG4wc-ldIAQcRfV8qt4__BUs,Positivo,0.4972916666666666,"Come and meet .. everything wonderful.. To this day, best food compared to the São Luiz chickens. Excellent seasoning, fast delivery and very hygienic."
ChIJM23eI7X3zpQRqqF4ngu2tus,Positivo,0.407001488095238,"They also sell a lot of their products in St. I loved everything, everything.. You'll love it..... it's a festival of delicacies made with a lot of zeal, correct manipulation, care in every way, great attitudes, awareness."
ChIJfTZeF_BEzpQRyJY4B09VbbQ,Positivo,0.3700768590856481,"It has a variety of foods, all fresh and hot! I already knew the restaurant, always very clean, well-assorted menu, great seasoning."
ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,Positivo,0.40234375,"Once from their Italian, and the other time for Brazilian. Would highly recommend it.. Good food, great Aperol Spritz."
ChIJzwiN3BZZzpQRj45WoxyIwH4,Positivo,0.466908219818376,"Ahh, the service is incredible, we were well received by Lucas and Juliana. Visit to the kittens costs 15.00 (15 minutes), which can be booked right there."
ChIJU8gi6YBZzpQRxlK4ReHeSno,Positivo,0.4722284022346344,"Spacious and airy place, with a feel of home... the kind that makes you not want to leave. Kittens for adoption roaming freely in a wide space, 100% screened and with no escape routes!"
ChIJWTlQ54VZzpQRrWgEIwjRu5s,Positivo,0.2797081772394272,"The service is EXTREMELY FRIENDLY and I realized that it was not my privilege. Super nice place, we took a LOT of pictures and the food is very good."
ChIJxwOpcrBXzpQRXiWqf4Sigtw,Positivo,0.4755233952555381,There is a space where you can visit and interact with the kittens that are available for adoption. They are all up for adoption and I am very happy to see how these projects have helped them find a home.
ChIJVYYHB1JYzpQRYDo8PMx2tOY,Positivo,0.3821614583333333,Meeting Aldo was one of those good things that the universe offers us. But when we asked if it was working he opened a smile and invited us for coffee.
ChIJVX1PCYNZzpQRWzFZiLxLCHM,Positivo,0.4768306953463203,"Right in the center of São Paulo, inside Selina Hotel,  this restaurant also offers 24/7 takeout items. Bad management, foreigners not welcomed.. Great food!Go for today""s option if you order 2meals,discount is huge.You pay R$33 instead of over 50 each.."
ChIJL6zyR6ZXzpQRAOwaP8ksrPQ,Positivo,0.547078125,"I""ll definitely come back again soon.. Great Location and beautifully designed space! Tried an Americano, and I loved that they let you decide how much hot water to pour by bringing it on the side!"
ChIJ6QfZ1UxRzpQRUPUEfN6cc80,Positivo,0.6227006802721088,"Very good service, great snacks and fair price. A super nice environment, delicious food and very good service, simply amazing."
ChIJGbDeM09XzpQRR3Okpl-5CZw,Positivo,0.4620752429759782,They also provided a couvert of delicious warm fresh baked breads with various spreads. Service is bit slow and chaotic - I received mains before starter but food was delicious.. Not vegan / lactose free friendly.
ChIJ50x2TcX3zpQR7OuLiIfIspY,Positivo,0.3697916666666666,"Rodízio was good, nice deck, open space to enjoy it with family and/or friends. Nice place to eat tex-mex food."
ChIJ1_Nc5N9PzpQRQsHC3E1CulM,Positivo,0.3079166666666666,Ana Ryzia otímo. Super top as sfihas.
ChIJt6A-LZ1jzpQRg-Ph4jMZdO8,Positivo,0.3079166666666666,Ana Ryzia otímo. Super top as sfihas.
ChIJb9PbONRZzpQRf_YPoWL5owM,Positivo,0.1992784429112554,"The number one Pao de Queijo with other amazing deliciousness like quindim, corn bread, tuna sandwiches...come prepared for a small space, lots of people and love. It’s a small place with no table to seat...but the attendants are very sympathetic!"
ChIJl3Dfl2r3zpQR6UddU-HMEaw,Positivo,0.7999999999999999,Great place for a nice afternoon coffee. Excellent comfort and service.
ChIJc60im7hZzpQRdkemOlkvH4w,Positivo,0.1275849738043365,"I love the hot chocolate from this place, as they are very consistent and of high quality. from the window, where you can have a good view of Avenida Paulista."
ChIJae-yBIzFsY4Rr8U0LYwm1HE,Positivo,0.3131652866809117,"As we see often in the DR , friendly waitresses but they need some professional training. Although I think having to have your mask on all the time outside its not actually necessary."
ChIJSxYl_11ZzpQR_tqieOCeVVU,Positivo,0.2095258445258445,"Cute, cozy place (although it drizzled and I had to change places because the retractable roof was broken). The coffee strained in these methods I mentioned is cleaner, soft drink and with much more sweetness."
ChIJb2y9qlxZzpQRa7PgvWDngs8,Positivo,0.2221355685131195,"Store maintenance is bad, desserts are not tasty.. Nice place for some resting and to have a good refresher. It's on the first floor of number 80 Praça da Liberdade, above a wonderful market too."
ChIJFd1_21hD65QR2gUR2O0ciUU,Positivo,0.476875,"Hopper""s is a pub with lots of chopp taps and some burgers. The staff are amazing, very sympathetic, with ongoing conversation to present all different beers."
ChIJUfXALND3zpQRq1PODPZ_J04,Positivo,0.4195525568181818,"Pricey, but well worth it.. Food was amazing, the 'Four Kingdoms' dish is highly recommend, service could have been, took the meal longer than normal to be prepared.. Great place... big portion and delicious food....awesome....i""ll be back..... Succulent and fantastic service. Friendly staff and the best Yakisoba in town!"
ChIJYSrtxaFQzpQRSfalfPY_uqA,Positivo,0.2994168956043956,"At first, the hostess refused to seat us at the sofa as she didn’t want to commit us (5 people) in a 3-table seat (for 6 people) even though prior reservation had been made. The Brazilian wagyu is less tasty than any regular meat from a grocery store."
ChIJuWhPG1pXzpQR8RbxXQSSEFk,Positivo,0.4192144510582011,This location has wifi but no outlets at the tables if you plan to bring your laptop for an extended period of time. We got a detailed explanation in English about different types of coffee and were offered to try several espressos.
ChIJQRFkjOVazpQRQKj2RHBhb9k,Positivo,0.6236328125,The woman just put it aside and I got another flavor. And the best I got all this satisfaction paying an affordable price!.
ChIJEY3BLZnJzJQRZNlDmcuhQBk,Positivo,0.4596969696969696,A new concept in Hot Dog. Very good place and excellent service..
ChIJIQdQJatZzpQR4cZPIILajHs,Positivo,0.3571759259259259,"Very dynamic, cheerful, super polite team, always very good and quality food, success to the whole team, you are to be congratulated.. Very good attentive staff lots of variety snacks quick meals homemade food they deliver at home .the best pastel in Praça da Sé is in Império do juice I recommend it.. Dishes served well.. To cool off good place."
ChIJK3HKSBj2zpQRuZm9xQYQ_Tg,Positivo,0.4375,Top. Showwww.
ChIJadWy0X_3zpQR1JndmyJ7R8k,Positivo,0.5642261904761905,"Tucuruvi Different menu, hot dog with lots of stuffing, quality products and fair price. Great service, family atmosphere, very tasty snacks, well stuffed #SuperRecommend"
ChIJ2a5ictd1K4cRV8FUmMRO3ys,Positivo,0.4610913986806844,Very boring but at least I had family members who brought it to life. This place was a walk by and glad I stopped to check it out.
ChIJ7XxVOPvwzpQRSQTd2jItJfI,Positivo,0.5645833333333333,"The atmosphere is amazing, remembering great places of London, with a great view of the mountain, topped with a vip greetings from the staff and amazing cakes and chocolates.. They need to improve the service quality."
ChIJ6-cyK_f5zpQR4Plcc9izCSE,Positivo,0.4011149088541667,"I always ask for ifood, it's one of my favorites. Fast delivery and comes well packaged.. Today we went to celebrate my son's birthday."
ChIJCaUFxsxZzpQRQO93YKHQBz0,Positivo,0.3813020833333334,"The waiters don’t speak English so it might take some time to order. Compared to prices in the UK, this was really reasonable and good value for money."
